participant_id,system_name,snippet_signature,Raw GitHub link,developer_position,PE gen,PE spec (java),Cyclomatic complexity,IMSQ (min),MIDQ (min),AEDQ (min),EAP (min),IMSQ (avg),MIDQ (avg),AEDQ (avg),EAP (avg),IMSQ (max),MIDQ (max),AEDQ (max),EAP (max),Readability,ITID (avg),NMI (avg),NMI (max),CIC (avg),CIC (max),CICsyn (avg),CICsyn (max),CR,NM (avg),NM (max),TC (avg),TC (min),TC (max),#assignments (avg),#blank lines (avg),#commas (avg),#comments (avg),#comparisons (avg),Identifiers length (avg),#conditionals (avg),Indentation length (avg),#keywords (avg),Line length (avg),#loops (avg),#identifiers (avg),#numbers (avg),#operators (avg),#parenthesis (avg),#periods (avg),#spaces (avg),Identifiers length (max),Indentation length (max),#keywords (max),Line length (max),#identifiers (max),#numbers (max),org.antlr.v4.runtime.misc.Array2DHashSet.removeFast(T),#words (max),Entropy,Volume,LOC,#assignments (dft),#commas (dft),#comments (dft),#comparisons (dft),#conditionals (dft),Indentation length (dft),#keywords (dft),Line length (dft),#loops (dft),#identifiers (dft),#numbers (dft),#operators (dft),#parenthesis (dft),#periods (dft),#spaces (dft),Comments (Visual X),Comments (Visual Y),Identifiers (Visual X),Identifiers (Visual Y),Keywords (Visual X),Keywords (Visual Y),Numbers (Visual X),Numbers (Visual Y),Strings (Visual X),Strings (Visual Y),Literals (Visual X),Literals (Visual Y),Operators (Visual X),Operators (Visual Y),Comments (area),Identifiers (area),Keywords (area),Numbers (area),Strings (area),Literals (area),Operators (area),Identifiers/comments (area),Keywords/comments (area),Numbers/comments (area),Strings/comments (area),Literals/comments (area),Operators/comments (area),Keywords/identifiers (area),Numbers/identifiers (area),Strings/identifiers (area),Literals/identifiers (area),Operators/literals (area),Numbers/keywords (area),Strings/keywords (area),Literals/keywords (area),Operators/keywords (area),Strings/numbers (area),Literals/numbers (area),Operators/numbers (area),Literals/strings (area),Operators/strings (area),Operators/literals (area),#aligned blocks,Extent of aligned blocks,#nested blocks (avg),#parameters,#statements,PBU,TNPU,AU,TAU
39,phoenix,org.apache.phoenix.flume.sink.PhoenixSink.process(),https://raw.githubusercontent.com/ifwe/phoenix/master/phoenix-flume/src/main/java/org/apache/phoenix/flume/sink/PhoenixSink.java,bachelor student,4,2,7,0.75,1,0,0,0.75,1,0.001849894,0.061222559,0.75,1,0.024841438,1,0.327948004,0.838709677,4.687179487,11,0.032258065,1,4.180379747,25,100,6.612903226,44,0.411582867,0.068041382,0.881917104,0.188405797,0,0.072463768,0.014285714,0.101449275,7.917197452,0.072463768,13.01449275,0.434782609,38.2173913,0.043478261,2.275362319,0.028985507,0.072463768,0.869565217,0.594202899,14.44927536,30,32,3,100,13,1,1021,17,4.065431924,2537.665601,70,69,69,70,69,69,69,69,55,69,69,69,69,66,67,69,100,69,99.98571429,68.84158416,99.85714286,68.77227723,98.94285714,68.53465347,99.95714286,68.87128713,0,0,99.87142857,68.73267327,0.006456513,0.410558299,0.042916825,0.00075959,0.08355488,0,0.088492214,63.58823529,6.647058824,0.117647059,12.94117647,0,13.70588235,0.10453284,0.001850139,0.203515264,0,0.215541166,0.017699115,1.946902655,0,2.061946903,110,0,116.5,0,1.059090909,NA,60,63,3.4,0,44,1,483,1,0.004123711
44,phoenix,"org.apache.phoenix.expression.ModulusExpression.evaluate(org.apache.phoenix.schema.tuple.Tuple,org.apache.hadoop.hbase.io.ImmutableBytesWritable)",https://raw.githubusercontent.com/apache/phoenix/7987a74e6cea1103a028e128f98e2fb3c2252b82/phoenix-core/src/main/java/org/apache/phoenix/expression/ModulusExpression.java,bachelor student,2,1,3,0.5,0,0.001849894,0.000810109,0.626860119,0.375,0.001849894,0.000810109,0.875,1,0.001849894,0.000810109,0.527288437,0.795918367,4.582278481,10,0.479591837,2,1.937062937,8,100,9.642857143,45,0.593157773,0.316227766,1,0.222222222,0,0.259259259,0.035714286,0.074074074,9.2,0.148148148,9.185185185,0.62962963,38.44444444,0,2.222222222,0.111111111,0.037037037,1.074074074,0.62962963,10.07407407,22,16,3,119,8,1,315,12,4.402711552,1072.40958,31,26,25,31,27,27,1,20,28,1,25,25,27,24,27,16,118.9677419,29.64166667,118.9677419,29.73333333,119,29.53333333,119,29.5,0,0,0,0,118.8709677,29.65,0.117493473,0.480417755,0.064403829,0.002610966,0,0,0.098346388,4.088888889,0.548148148,0.022222222,0,0,0.837037037,0.134057971,0.005434783,0,0,0.204710145,0.040540541,0,0,1.527027027,0,0,37.66666667,NA,NA,NA,22,22,2,2,17,1,38,0.666666667,0.61443299
44,phoenix,org.apache.phoenix.mapreduce.AbstractBulkLoadTool.parseOptions(java.lang.String[]),https://raw.githubusercontent.com/ifwe/phoenix/0ca6c1e8d7bd9be2c2a72c41ad7e6fb6810a9b06/phoenix-core/src/main/java/org/apache/phoenix/mapreduce/CsvBulkLoadTool.java,bachelor student,2,1,4,0.75,0,0,0.000372806,0.916666667,0,0.003303383,0.002132878,1,0,0.009778013,0.003111493,0.53469938,0.842975207,4.311320755,10,0.388429752,2,1.950617284,12,100,10.70247934,37,0.370654145,0.097590007,0.866666667,0.117647059,0.175,0.088235294,0.205882353,0,8.455882353,0.148148148,9.62962963,0.555555556,40,0,2.518518519,0.037037037,0.117647059,0.970588235,0.481481481,12.03703704,21,20,2,95,9,1,377,11,4.486087257,1015.894114,40,34,34,40,1,34,29,34,34,1,33,34,34,34,34,28,93.4,39,95.95,38.79381443,96,38.73195876,96,39,95.95,38.79381443,0,0,95.9,38.69072165,0.169869331,0.365103766,0.044581091,0.00076864,0.100691776,0,0.082244427,2.149321267,0.262443439,0.004524887,0.592760181,0,0.484162896,0.122105263,0.002105263,0.275789474,0,0.225263158,0.017241379,2.25862069,0,1.844827586,131,0,107,0,0.816793893,NA,29,34,2,1,15,1,21,0.666666667,0.637800687
44,phoenix,"org.apache.phoenix.coprocessor.MetaDataEndpointImpl.doDropSchema(long,java.lang.String,byte[],java.util.List<org.apache.hadoop.hbase.client.Mutation>,java.util.List<org.apache.phoenix.hbase.index.util.ImmutableBytesPtr>)",https://raw.githubusercontent.com/apache/phoenix/7987a74e6cea1103a028e128f98e2fb3c2252b82/phoenix-core/src/main/java/org/apache/phoenix/coprocessor/MetaDataEndpointImpl.java,bachelor student,2,1,4,0.833333333,0,0,0.00015974,0.87191358,0.555555556,0.004690803,0.277836217,1,1,0.024841438,1,0.258783221,0.897777778,4.714285714,12,0.035555556,1,2.111888112,14,100,7.475555556,45,0.541440322,0.096225045,0.949546915,0.243243243,0.052631579,0.513513514,0.027777778,0.243243243,10.28947368,0.142857143,14.97142857,0.714285714,59.77142857,0.057142857,3.257142857,0.085714286,0,1.189189189,0.771428571,18.08571429,22,28,3,125,9,1,637,18,4.484444409,2058.32621,38,37,37,38,37,37,37,37,33,37,37,37,1,37,37,37,120,37,120,36.84297521,119.8684211,36.84297521,119.7368421,36.47933884,0,0,0,0,119.8684211,36.84297521,0.012275732,0.553824363,0.047686497,0.001416431,0,0,0.085930123,45.11538462,3.884615385,0.115384615,0,0,7,0.086104007,0.002557545,0,0,0.155157715,0.02970297,0,0,1.801980198,0,0,60.66666667,NA,NA,NA,32,33,3.5,5,23,0,NA,0,0
45,phoenix,org.apache.phoenix.flume.sink.PhoenixSink.process(),https://raw.githubusercontent.com/ifwe/phoenix/master/phoenix-flume/src/main/java/org/apache/phoenix/flume/sink/PhoenixSink.java,bachelor student,1,1,7,0.75,1,0,0,0.75,1,0.001849894,0.061222559,0.75,1,0.024841438,1,0.327948004,0.838709677,4.687179487,11,0.032258065,1,4.180379747,25,100,6.612903226,44,0.411582867,0.068041382,0.881917104,0.188405797,0,0.072463768,0.014285714,0.101449275,7.917197452,0.072463768,13.01449275,0.434782609,38.2173913,0.043478261,2.275362319,0.028985507,0.072463768,0.869565217,0.594202899,14.44927536,30,32,3,100,13,1,1021,17,4.065431924,2537.665601,70,69,69,70,69,69,69,69,55,69,69,69,69,66,67,69,100,69,99.98571429,68.84158416,99.85714286,68.77227723,98.94285714,68.53465347,99.95714286,68.87128713,0,0,99.87142857,68.73267327,0.006456513,0.410558299,0.042916825,0.00075959,0.08355488,0,0.088492214,63.58823529,6.647058824,0.117647059,12.94117647,0,13.70588235,0.10453284,0.001850139,0.203515264,0,0.215541166,0.017699115,1.946902655,0,2.061946903,110,0,116.5,0,1.059090909,NA,60,63,3.4,0,44,1,283,0.333333333,0.138831615
45,phoenix,org.apache.phoenix.flume.serializer.BaseEventSerializer.configure(org.apache.flume.Context),https://raw.githubusercontent.com/ifwe/phoenix/master/phoenix-flume/src/main/java/org/apache/phoenix/flume/serializer/BaseEventSerializer.java,bachelor student,1,1,5,0.5,0,0,0.000235046,0.644301471,0.125,0.007447626,0.012518701,0.75,0.5,0.014799154,0.026952701,0.133943856,0.822147651,5.261044177,11,0,0,3.882513661,24,0,7.372483221,38,0.266554252,0.074535599,0.778498944,0.244897959,0.020408163,0.244897959,0.020408163,0,8.457446809,0.083333333,9.125,0.479166667,51.41666667,0.041666667,3.916666667,0,0,1.142857143,0.979166667,10.6875,28,16,2,161,17,0,559,16,4.86697493,2275.889077,49,49,48,49,1,49,49,49,48,49,48,1,1,45,49,48,0,0,160.9795918,47.7962963,160.8367347,47.88888889,0,0,160.9795918,47.91975309,0,0,160.877551,47.77777778,0,0.51734104,0.036746491,0,0.178364988,0,0.082163501,NA,NA,NA,NA,NA,NA,0.071029529,0,0.344772546,0,0.158818835,0,4.853932584,0,2.235955056,NA,NA,NA,0,0.460648148,NA,110,156,2.5,1,31,1,15,0.333333333,0.323024055
47,phoenix,"org.apache.phoenix.expression.ModulusExpression.evaluate(org.apache.phoenix.schema.tuple.Tuple,org.apache.hadoop.hbase.io.ImmutableBytesWritable)",https://raw.githubusercontent.com/apache/phoenix/7987a74e6cea1103a028e128f98e2fb3c2252b82/phoenix-core/src/main/java/org/apache/phoenix/expression/ModulusExpression.java,bachelor student,4,3,3,0.5,0,0.001849894,0.000810109,0.626860119,0.375,0.001849894,0.000810109,0.875,1,0.001849894,0.000810109,0.527288437,0.795918367,4.582278481,10,0.479591837,2,1.937062937,8,100,9.642857143,45,0.593157773,0.316227766,1,0.222222222,0,0.259259259,0.035714286,0.074074074,9.2,0.148148148,9.185185185,0.62962963,38.44444444,0,2.222222222,0.111111111,0.037037037,1.074074074,0.62962963,10.07407407,22,16,3,119,8,1,315,12,4.402711552,1072.40958,31,26,25,31,27,27,1,20,28,1,25,25,27,24,27,16,118.9677419,29.64166667,118.9677419,29.73333333,119,29.53333333,119,29.5,0,0,0,0,118.8709677,29.65,0.117493473,0.480417755,0.064403829,0.002610966,0,0,0.098346388,4.088888889,0.548148148,0.022222222,0,0,0.837037037,0.134057971,0.005434783,0,0,0.204710145,0.040540541,0,0,1.527027027,0,0,37.66666667,NA,NA,NA,22,22,2,2,17,0,NA,0,0
47,phoenix,org.apache.phoenix.flume.serializer.BaseEventSerializer.configure(org.apache.flume.Context),https://raw.githubusercontent.com/ifwe/phoenix/master/phoenix-flume/src/main/java/org/apache/phoenix/flume/serializer/BaseEventSerializer.java,bachelor student,4,3,5,0.5,0,0,0.000235046,0.644301471,0.125,0.007447626,0.012518701,0.75,0.5,0.014799154,0.026952701,0.133943856,0.822147651,5.261044177,11,0,0,3.882513661,24,0,7.372483221,38,0.266554252,0.074535599,0.778498944,0.244897959,0.020408163,0.244897959,0.020408163,0,8.457446809,0.083333333,9.125,0.479166667,51.41666667,0.041666667,3.916666667,0,0,1.142857143,0.979166667,10.6875,28,16,2,161,17,0,559,16,4.86697493,2275.889077,49,49,48,49,1,49,49,49,48,49,48,1,1,45,49,48,0,0,160.9795918,47.7962963,160.8367347,47.88888889,0,0,160.9795918,47.91975309,0,0,160.877551,47.77777778,0,0.51734104,0.036746491,0,0.178364988,0,0.082163501,NA,NA,NA,NA,NA,NA,0.071029529,0,0.344772546,0,0.158818835,0,4.853932584,0,2.235955056,NA,NA,NA,0,0.460648148,NA,110,156,2.5,1,31,1,47,0.333333333,0.301030928
4,spring-batch,org.springframework.batch.item.file.FlatFileItemReaderTests.testCustomRecordSeparatorMultilineBlankLineAfterEnd(),https://raw.githubusercontent.com/spring-projects/spring-batch/5c57ed47b8be4b3419229f0617cba895610ab9bc/spring-batch-infrastructure/src/test/java/org/springframework/batch/item/file/FlatFileItemReaderTests.java,bachelor student,2,1,3,0.875,0,31,0.005374101,0.96875,0.1912625,1208.125,0.005374101,1,0.647575,1843,0.005374101,0.654066205,0.845238095,5.095890411,10,0.178571429,1,1.892156863,10,100,11.75,45,0.427113299,0.226455407,0.707106781,0.060606061,0.235294118,0.060606061,0.038461538,0,8.980769231,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666667,0.28,1.4,51,0,3,84,7,2,73,7,4.852884667,735.9083149,34,33,33,34,1,33,33,33,31,1,31,1,1,31,33,33,85,32.61627907,85,32.76744186,84.91176471,32.70930233,0,0,84.94117647,32.52325581,0,0,84.85294118,32.8255814,0.03030303,0.561983471,0.097796143,0,0.063360882,0,0.099173554,18.54545455,3.227272727,0,2.090909091,0,3.272727273,0.174019608,0,0.112745098,0,0.176470588,0,0.647887324,0,1.014084507,NA,NA,NA,0,1.565217391,NA,22,22,3.333333333,0,10,1,53,0.333333333,0.296907216
4,spring-batch,org.springframework.batch.core.jsr.configuration.xml.JsrBeanDefinitionDocumentReaderTests.testArtifactUniqueness(),https://raw.githubusercontent.com/spring-projects/spring-batch/5c57ed47b8be4b3419229f0617cba895610ab9bc/spring-batch-core/src/test/java/org/springframework/batch/core/jsr/configuration/xml/JsrBeanDefinitionDocumentReaderTests.java,bachelor student,2,1,2,0.9375,0.9,1,0,0.9375,0.9,621.75,0.024060233,0.9375,0.9,1843,0.048120466,0.314037114,0.98245614,4.686390533,8,0,0,11.39428571,24,0,5.368421053,57,0,1,0,0.322580645,0.290322581,0.612903226,0.043478261,0,8,0,0,0.181818182,59.77272727,0,5.636363636,1.136363636,0,1,0.818181818,3.727272727,22,0,3,87,9,5,182,28,4.595856079,1283.110025,31,22,22,22,1,1,22,31,22,1,22,31,1,22,22,22,0,0,89,25.71111111,89,29.88888889,0,0,88.96774194,25.51111111,0,0,88.58064516,26.61111111,0,0.433948339,0.01402214,0,0.392619926,0,0.095202952,NA,NA,NA,NA,NA,NA,0.032312925,0,0.904761905,0,0.219387755,0,28,0,6.789473684,NA,NA,NA,0,0.242481203,NA,84,84,1,0,19,1,1150,0.666666667,0
4,spring-batch,org.springframework.batch.item.database.ExtendedConnectionDataSourceProxyTests.testOperationWithDirectCloseCall(),https://raw.githubusercontent.com/spring-projects/spring-batch/5c57ed47b8be4b3419229f0617cba895610ab9bc/spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/ExtendedConnectionDataSourceProxyTests.java,bachelor student,2,1,2,0.75,0,2363,0.010923062,0.833333333,0.25,3635.333333,0.026598577,1,1,7214,0.049229011,0.543387294,0.827338129,3.698275862,12,0.446043165,2,8.671232877,29,100,10.74820144,41,0,1,0,0.310344828,0.1875,0.275862069,0.041666667,0,6.912621359,0,0,0.304347826,41.60869565,0,4.47826087,1.130434783,0,1,0.826086957,2.695652174,33,0,3,89,10,4,105,14,4.7742856,1128.663069,32,29,29,32,1,1,29,29,32,1,29,29,1,28,28,29,91,29.94565217,91,30.76086957,90.9375,30.73913043,0,0,90.96875,30.92391304,0,0,90.84375,30.80434783,0.059869036,0.566884939,0.031805426,0,0.145930776,0,0.110383536,9.46875,0.53125,0,2.4375,0,1.84375,0.056105611,0,0.257425743,0,0.194719472,0,4.588235294,0,3.470588235,NA,NA,NA,0,0.756410256,NA,33,43,1,0,23,1,99,1,0.795876289
4,spring-batch,org.springframework.batch.container.jms.BatchMessageListenerContainerIntegrationTests.testFailureAndRecovery(),https://raw.githubusercontent.com/spring-projects/spring-batch/236ee88dcf35ccc06c87b70f6cf554c91363edda/spring-batch-infrastructure/src/test/java/org/springframework/batch/container/jms/BatchMessageListenerContainerIntegrationTests.java,bachelor student,2,1,3,0.75,0.5,0,0,0.75,0.5,234.9393939,0.006295344,0.75,0.5,1124,0.065286781,0.361793697,0.847222222,5.3125,11,0,0,2.585106383,14,0,4.819444444,45,0.522544307,0.142857143,1,0.066666667,0,0.2,0.02173913,0.177777778,9.333333333,0,0,0.666666667,27.08888889,0,2.066666667,0.044444444,0.022222222,1.088888889,0.333333333,1.666666667,22,0,3,96,7,1,153,13,4.923989992,1698.504973,45,45,45,1,45,1,45,45,34,1,45,45,45,42,45,45,0,0,100.9555556,43.80392157,100.9111111,43.66666667,0,0,100.9777778,43.89215686,0,0,100.9333333,43.71568627,0,0.57122905,0.091480447,0,0.028631285,0,0.108938547,NA,NA,NA,NA,NA,NA,0.160146699,0,0.050122249,0,0.190709046,0,0.312977099,0,1.190839695,NA,NA,NA,0,3.804878049,NA,75,78,6.4,0,21,1,228,1,0.529896907
4,spring-batch,org.springframework.batch.item.xml.StaxEventItemWriterTests.initWriterForSimpleCallbackTests(),https://raw.githubusercontent.com/spring-projects/spring-batch/5c57ed47b8be4b3419229f0617cba895610ab9bc/spring-batch-infrastructure/src/test/java/org/springframework/batch/item/xml/StaxEventItemWriterTests.java,bachelor student,2,1,3,0.5,0.17295,18,0.000101187,0.820833333,0.516135,619.0769231,0.103260322,0.9375,1,2755,0.511819486,0.624509215,0.797979798,5.590361446,10,0.050505051,3,1.959677419,9,100,5.323232323,45,0.693351121,0.414039336,1,0.096774194,0.147058824,0.064516129,0.037037037,0,10.16981132,0,0,0.730769231,28.69230769,0,2.038461538,0,0,0.967741935,0.384615385,1.653846154,32,0,3,66,6,0,89,8,4.984285075,879.0548903,34,30,30,33,1,1,30,30,33,1,30,1,1,30,30,30,0,0,97.97058824,32.47474747,98,32.07070707,0,0,97.94117647,32.88888889,0,0,97.97058824,32.47474747,0,0.526804124,0.089690722,0,0.150515464,0,0.090721649,NA,NA,NA,NA,NA,NA,0.170254403,0,0.285714286,0,0.17221135,0,1.67816092,0,1.011494253,NA,NA,NA,0,0.602739726,NA,25,27,4,0,13,1,238,0.666666667,0.3395189
5,spring-batch,org.springframework.batch.item.xml.StaxEventItemWriterTests.initWriterForSimpleCallbackTests(),https://raw.githubusercontent.com/spring-projects/spring-batch/5c57ed47b8be4b3419229f0617cba895610ab9bc/spring-batch-infrastructure/src/test/java/org/springframework/batch/item/xml/StaxEventItemWriterTests.java,master student,2,2,3,0.5,0.17295,18,0.000101187,0.820833333,0.516135,619.0769231,0.103260322,0.9375,1,2755,0.511819486,0.624509215,0.797979798,5.590361446,10,0.050505051,3,1.959677419,9,100,5.323232323,45,0.693351121,0.414039336,1,0.096774194,0.147058824,0.064516129,0.037037037,0,10.16981132,0,0,0.730769231,28.69230769,0,2.038461538,0,0,0.967741935,0.384615385,1.653846154,32,0,3,66,6,0,89,8,4.984285075,879.0548903,34,30,30,33,1,1,30,30,33,1,30,1,1,30,30,30,0,0,97.97058824,32.47474747,98,32.07070707,0,0,97.94117647,32.88888889,0,0,97.97058824,32.47474747,0,0.526804124,0.089690722,0,0.150515464,0,0.090721649,NA,NA,NA,NA,NA,NA,0.170254403,0,0.285714286,0,0.17221135,0,1.67816092,0,1.011494253,NA,NA,NA,0,0.602739726,NA,25,27,4,0,13,1,436,0.333333333,0.033676976
5,spring-batch,org.springframework.batch.container.jms.BatchMessageListenerContainerIntegrationTests.testFailureAndRecovery(),https://raw.githubusercontent.com/spring-projects/spring-batch/236ee88dcf35ccc06c87b70f6cf554c91363edda/spring-batch-infrastructure/src/test/java/org/springframework/batch/container/jms/BatchMessageListenerContainerIntegrationTests.java,master student,2,2,3,0.75,0.5,0,0,0.75,0.5,234.9393939,0.006295344,0.75,0.5,1124,0.065286781,0.361793697,0.847222222,5.3125,11,0,0,2.585106383,14,0,4.819444444,45,0.522544307,0.142857143,1,0.066666667,0,0.2,0.02173913,0.177777778,9.333333333,0,0,0.666666667,27.08888889,0,2.066666667,0.044444444,0.022222222,1.088888889,0.333333333,1.666666667,22,0,3,96,7,1,153,13,4.923989992,1698.504973,45,45,45,1,45,1,45,45,34,1,45,45,45,42,45,45,0,0,100.9555556,43.80392157,100.9111111,43.66666667,0,0,100.9777778,43.89215686,0,0,100.9333333,43.71568627,0,0.57122905,0.091480447,0,0.028631285,0,0.108938547,NA,NA,NA,NA,NA,NA,0.160146699,0,0.050122249,0,0.190709046,0,0.312977099,0,1.190839695,NA,NA,NA,0,3.804878049,NA,75,78,6.4,0,21,1,182,0.333333333,0.208247423
6,spring-batch,org.springframework.batch.item.file.FlatFileItemReaderTests.testCustomRecordSeparatorMultilineBlankLineAfterEnd(),https://raw.githubusercontent.com/spring-projects/spring-batch/5c57ed47b8be4b3419229f0617cba895610ab9bc/spring-batch-infrastructure/src/test/java/org/springframework/batch/item/file/FlatFileItemReaderTests.java,master student,3,3,3,0.875,0,31,0.005374101,0.96875,0.1912625,1208.125,0.005374101,1,0.647575,1843,0.005374101,0.654066205,0.845238095,5.095890411,10,0.178571429,1,1.892156863,10,100,11.75,45,0.427113299,0.226455407,0.707106781,0.060606061,0.235294118,0.060606061,0.038461538,0,8.980769231,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666667,0.28,1.4,51,0,3,84,7,2,73,7,4.852884667,735.9083149,34,33,33,34,1,33,33,33,31,1,31,1,1,31,33,33,85,32.61627907,85,32.76744186,84.91176471,32.70930233,0,0,84.94117647,32.52325581,0,0,84.85294118,32.8255814,0.03030303,0.561983471,0.097796143,0,0.063360882,0,0.099173554,18.54545455,3.227272727,0,2.090909091,0,3.272727273,0.174019608,0,0.112745098,0,0.176470588,0,0.647887324,0,1.014084507,NA,NA,NA,0,1.565217391,NA,22,22,3.333333333,0,10,1,222,0.333333333,0.180756014
6,spring-batch,org.springframework.batch.container.jms.BatchMessageListenerContainerIntegrationTests.testFailureAndRecovery(),https://raw.githubusercontent.com/spring-projects/spring-batch/236ee88dcf35ccc06c87b70f6cf554c91363edda/spring-batch-infrastructure/src/test/java/org/springframework/batch/container/jms/BatchMessageListenerContainerIntegrationTests.java,master student,3,3,3,0.75,0.5,0,0,0.75,0.5,234.9393939,0.006295344,0.75,0.5,1124,0.065286781,0.361793697,0.847222222,5.3125,11,0,0,2.585106383,14,0,4.819444444,45,0.522544307,0.142857143,1,0.066666667,0,0.2,0.02173913,0.177777778,9.333333333,0,0,0.666666667,27.08888889,0,2.066666667,0.044444444,0.022222222,1.088888889,0.333333333,1.666666667,22,0,3,96,7,1,153,13,4.923989992,1698.504973,45,45,45,1,45,1,45,45,34,1,45,45,45,42,45,45,0,0,100.9555556,43.80392157,100.9111111,43.66666667,0,0,100.9777778,43.89215686,0,0,100.9333333,43.71568627,0,0.57122905,0.091480447,0,0.028631285,0,0.108938547,NA,NA,NA,NA,NA,NA,0.160146699,0,0.050122249,0,0.190709046,0,0.312977099,0,1.190839695,NA,NA,NA,0,3.804878049,NA,75,78,6.4,0,21,1,65,0.333333333,0.288659794
27,spring-batch,org.springframework.batch.core.jsr.configuration.xml.JsrBeanDefinitionDocumentReaderTests.testArtifactUniqueness(),https://raw.githubusercontent.com/spring-projects/spring-batch/5c57ed47b8be4b3419229f0617cba895610ab9bc/spring-batch-core/src/test/java/org/springframework/batch/core/jsr/configuration/xml/JsrBeanDefinitionDocumentReaderTests.java,bachelor student,5,5,2,0.9375,0.9,1,0,0.9375,0.9,621.75,0.024060233,0.9375,0.9,1843,0.048120466,0.314037114,0.98245614,4.686390533,8,0,0,11.39428571,24,0,5.368421053,57,0,1,0,0.322580645,0.290322581,0.612903226,0.043478261,0,8,0,0,0.181818182,59.77272727,0,5.636363636,1.136363636,0,1,0.818181818,3.727272727,22,0,3,87,9,5,182,28,4.595856079,1283.110025,31,22,22,22,1,1,22,31,22,1,22,31,1,22,22,22,0,0,89,25.71111111,89,29.88888889,0,0,88.96774194,25.51111111,0,0,88.58064516,26.61111111,0,0.433948339,0.01402214,0,0.392619926,0,0.095202952,NA,NA,NA,NA,NA,NA,0.032312925,0,0.904761905,0,0.219387755,0,28,0,6.789473684,NA,NA,NA,0,0.242481203,NA,84,84,1,0,19,1,53,0.666666667,0.593814433
27,spring-batch,org.springframework.batch.item.database.ExtendedConnectionDataSourceProxyTests.testOperationWithDirectCloseCall(),https://raw.githubusercontent.com/spring-projects/spring-batch/5c57ed47b8be4b3419229f0617cba895610ab9bc/spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/ExtendedConnectionDataSourceProxyTests.java,bachelor student,5,5,2,0.75,0,2363,0.010923062,0.833333333,0.25,3635.333333,0.026598577,1,1,7214,0.049229011,0.543387294,0.827338129,3.698275862,12,0.446043165,2,8.671232877,29,100,10.74820144,41,0,1,0,0.310344828,0.1875,0.275862069,0.041666667,0,6.912621359,0,0,0.304347826,41.60869565,0,4.47826087,1.130434783,0,1,0.826086957,2.695652174,33,0,3,89,10,4,105,14,4.7742856,1128.663069,32,29,29,32,1,1,29,29,32,1,29,29,1,28,28,29,91,29.94565217,91,30.76086957,90.9375,30.73913043,0,0,90.96875,30.92391304,0,0,90.84375,30.80434783,0.059869036,0.566884939,0.031805426,0,0.145930776,0,0.110383536,9.46875,0.53125,0,2.4375,0,1.84375,0.056105611,0,0.257425743,0,0.194719472,0,4.588235294,0,3.470588235,NA,NA,NA,0,0.756410256,NA,33,43,1,0,23,1,120,0.333333333,0.250859107
33,spring-batch,org.springframework.batch.core.jsr.configuration.xml.JsrBeanDefinitionDocumentReaderTests.testArtifactUniqueness(),https://raw.githubusercontent.com/spring-projects/spring-batch/5c57ed47b8be4b3419229f0617cba895610ab9bc/spring-batch-core/src/test/java/org/springframework/batch/core/jsr/configuration/xml/JsrBeanDefinitionDocumentReaderTests.java,bachelor student,4,1,2,0.9375,0.9,1,0,0.9375,0.9,621.75,0.024060233,0.9375,0.9,1843,0.048120466,0.314037114,0.98245614,4.686390533,8,0,0,11.39428571,24,0,5.368421053,57,0,1,0,0.322580645,0.290322581,0.612903226,0.043478261,0,8,0,0,0.181818182,59.77272727,0,5.636363636,1.136363636,0,1,0.818181818,3.727272727,22,0,3,87,9,5,182,28,4.595856079,1283.110025,31,22,22,22,1,1,22,31,22,1,22,31,1,22,22,22,0,0,89,25.71111111,89,29.88888889,0,0,88.96774194,25.51111111,0,0,88.58064516,26.61111111,0,0.433948339,0.01402214,0,0.392619926,0,0.095202952,NA,NA,NA,NA,NA,NA,0.032312925,0,0.904761905,0,0.219387755,0,28,0,6.789473684,NA,NA,NA,0,0.242481203,NA,84,84,1,0,19,1,12,0.666666667,0.650171821
